Country,#,Player,Pos,Club,Birth Place,Birth Date,Age,League,Birth Country,MarketValue_EUR,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_PK,Standard_PKatt,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Playing Time_Mn/MP,Playing Time_Min%,Starts,Starts_Mn/Start,Starts_Compl,Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,GK_Playing Time_Starts,GK_Playing Time_Min,GK_Playing Time_90s,GK_Performance_GA,GK_Performance_GA90,GK_Performance_SoTA,GK_Performance_Saves,GK_Performance_Save%,GK_Performance_W,GK_Performance_D,GK_Performance_L,GK_Performance_CS,GK_Performance_CS%,GK_Penalty Kicks_PKatt,GK_Penalty Kicks_PKA,GK_Penalty Kicks_PKsv,GK_Penalty Kicks_PKm,GK_Penalty Kicks_Save%,MP_allcomps,Playing Time_Starts_allcomps,Playing Time_Min_allcomps,Playing Time_90s_allcomps,Performance_Gls_allcomps,Performance_Ast_allcomps,Performance_G+A_allcomps,Performance_G-PK_allcomps,Performance_PK_allcomps,Performance_PKatt_allcomps,Performance_CrdY_allcomps,Performance_CrdR_allcomps,Per 90 Minutes_Gls_allcomps,Per 90 Minutes_Ast_allcomps,Per 90 Minutes_G+A_allcomps,Per 90 Minutes_G-PK_allcomps,Per 90 Minutes_G+A-PK_allcomps,90s_allcomps,Standard_Gls_allcomps,Standard_Sh_allcomps,Standard_SoT_allcomps,Standard_SoT%_allcomps,Standard_Sh/90_allcomps,Standard_SoT/90_allcomps,Standard_G/Sh_allcomps,Standard_G/SoT_allcomps,Standard_PK_allcomps,Standard_PKatt_allcomps,Performance_2CrdY_allcomps,Performance_Fls_allcomps,Performance_Fld_allcomps,Performance_Off_allcomps,Performance_Crs_allcomps,Performance_Int_allcomps,Performance_TklW_allcomps,Performance_PKwon_allcomps,Performance_PKcon_allcomps,Performance_OG_allcomps,Playing Time_Mn/MP_allcomps,Playing Time_Min%_allcomps,Starts_allcomps,Starts_Mn/Start_allcomps,Starts_Compl_allcomps,Subs_allcomps,Subs_Mn/Sub_allcomps,Subs_unSub_allcomps,Team Success_PPM_allcomps,Team Success_onG_allcomps,Team Success_onGA_allcomps,Team Success_+/-_allcomps,Team Success_+/-90_allcomps,Team Success_On-Off_allcomps,Performance_GA_allcomps,Performance_GA90_allcomps,Performance_SoTA_allcomps,Performance_Saves_allcomps,Performance_Save%_allcomps,Performance_W_allcomps,Performance_D_allcomps,Performance_L_allcomps,Performance_CS_allcomps,Performance_CS%_allcomps,Penalty Kicks_PKatt_allcomps,Penalty Kicks_PKA_allcomps,Penalty Kicks_PKsv_allcomps,Penalty Kicks_PKm_allcomps,Penalty Kicks_Save%_allcomps,total_injuries,total_days_out,avg_days_out,total_matches_missed,xg_overperformance,minutes_per_goal,discipline_score,impact_score_raw,position_encoded,league_tier,experience_level,goals_per_90,assists_per_90,shots_per_90,sot_per_90,tackles_won_per_90,interceptions_per_90,crosses_per_90,fouls_committed_per_90,fouls_drawn_per_90,offsides_per_90,cluster,Player_Profile,sofifa_id,overall,potential,value_eur,wage_eur,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,skill_dribbling,skill_fk_accuracy,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,Expected_xG_proxy
Norway,13.0,Egil Selvik,GK,Watford,"Sandnes, Norway",1997-07-30,28.8652,2.eng,Norway,1500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,64.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,11.85,0.0,0.0,0.0,4.0,64.0,16.0,1.0,2.0,0.0,1.0,1.41,1.41,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,,1,7,7.0,1,0.0,,0.0,-1.1029088380527328,1,2,-0.6118212647013136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-1,Guardameta / Portero,247611.0,63.0,71.0,925000.0,650.0,,,,,,,10.0,5.0,11.0,7.0,13.0,13.0,18.0,18.0,35.0,51.0,34.0,44.0,42.0,22.0,45.0,6.0,24.0,7.0,6.0,26.0,33.0,6.0,11.0,13.0,64.0,63.0,59.0,63.0,63.0,0.0
Norway,11.0,Jørgen Strand Larsen,FW,Crystal Palace,"Halden, Norway",2000-02-06,26.3422,1.eng,Norway,40000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,4.0,199.0,1.7333333333333334,6.0,0.0,6.0,6.0,0.0,0.0,2.0,0.0,1.57,0.0,1.57,1.57,1.57,1.7333333333333334,6.0,2.0,2.0,100.0,2.65,2.65,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,88.0,27.2,4.0,152.0,2.0,12.0,47.0,2.0,2.1266666666666665,12.0,4.0,2.6666666666666665,1.8533333333333333,-0.1633333333333332,,,,,,,,,,,,,,,,6,104,17.333333333333332,15,5.16,33.166666666666664,3.0,2.4821902153515283,4,1,0.0197555194902006,1.57,0.0,1.1538461538461535,1.1538461538461535,0.0,1.1538461538461535,0.0,1.1538461538461535,0.0,1.1538461538461535,1,Atacante Eficiente / Creador,238756.0,69.0,79.0,3200000.0,5000.0,61.0,68.0,55.0,65.0,31.0,76.0,45.0,71.0,71.0,67.0,42.0,66.0,59.0,63.0,54.0,67.0,51.0,70.0,71.0,72.0,83.0,63.0,64.0,26.0,71.0,63.0,70.0,29.0,27.0,23.0,7.0,14.0,14.0,8.0,9.0,0.84
Norway,7.0,Alexander Sørloth,FW,Atlético Madrid,"Trondheim, Norway",1995-12-05,30.5147,1.es,Norway,18000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,24.0,265.0,6.266666666666667,10.0,4.0,14.0,10.0,0.0,0.0,2.0,0.0,0.4333333333333333,0.1733333333333333,0.6066666666666667,0.4333333333333333,0.6066666666666667,6.266666666666667,10.0,54.0,22.0,40.7,4.17,1.7,0.38,0.9,0.0,0.0,0.0,12.0,22.0,0.0,24.0,2.0,4.0,0.0,0.0,0.0,210.0,77.7,24.0,210.0,0.0,0.0,0.0,0.0,2.223333333333333,62.0,12.0,16.666666666666668,2.23,-0.5533333333333333,,,,,,,,,,,,,,,,10,120,12.0,23,-3.0799999999999983,26.5,8.0,0.7411725021599216,4,1,1.8118097956712729,0.4333333333333333,0.1733333333333333,8.617021276595745,3.5106382978723403,0.6382978723404256,0.3191489361702128,3.8297872340425534,1.9148936170212767,3.5106382978723403,0.0,4,Goleador / Delantero de Área,216549.0,76.0,79.0,10000000.0,61000.0,80.0,74.0,66.0,70.0,36.0,83.0,66.0,75.0,77.0,70.0,60.0,75.0,72.0,87.0,55.0,74.0,56.0,80.0,65.0,83.0,88.0,68.0,74.0,36.0,78.0,69.0,79.0,39.0,23.0,21.0,15.0,12.0,8.0,15.0,8.0,13.079999999999998
Norway,12.0,Sander Tangvik,GK,Hamburger SV,"Trondheim, Norway",2002-11-29,23.5311,1.de,Norway,3000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,8.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,2,11,5.5,2,0.0,,0.0,-2.92657915581144,1,1,-2.26842785026025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-1,Guardameta / Portero,257568.0,53.0,71.0,210000.0,500.0,,,,,,,13.0,9.0,10.0,13.0,11.0,20.0,60.0,62.0,34.0,40.0,41.0,44.0,64.0,30.0,60.0,6.0,20.0,8.0,7.0,52.0,30.0,8.0,14.0,13.0,56.0,49.0,58.0,49.0,57.0,0.0
Norway,2.0,Morten Thorsby,MF,Cremonese,"Oslo, Norway",1996-05-05,30.1013,1.it,Norway,2800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,6.0,102.0,1.7333333333333334,0.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.7000000000000001,0.7000000000000001,0.0,0.7000000000000001,1.7333333333333334,0.0,4.0,0.0,0.0,1.34,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,124.0,22.933333333333334,6.0,174.0,0.0,6.0,74.0,6.0,2.556666666666666,12.0,2.0,3.333333333333333,1.6866666666666668,-0.8733333333333334,,,,,,,,,,,,,,,,11,205,18.63636363636364,27,-0.32,,5.0,1.201262175818489,3,1,0.4925887269388416,0.0,0.7000000000000001,2.3076923076923075,0.0,1.1538461538461535,0.0,0.0,3.461538461538461,0.0,0.0,1,Atacante Eficiente / Creador,222475.0,73.0,78.0,4400000.0,15000.0,68.0,62.0,68.0,71.0,73.0,80.0,62.0,62.0,84.0,70.0,48.0,73.0,69.0,67.0,65.0,75.0,68.0,65.0,82.0,91.0,74.0,60.0,81.0,72.0,73.0,69.0,73.0,71.0,75.0,66.0,13.0,14.0,10.0,7.0,13.0,0.32
Norway,18.0,Kristian Thorstvedt,MF,Sassuolo,"Stavanger, Norway",1999-03-13,27.2464,1.it,Norway,12000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,4.0,110.0,1.4666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4666666666666668,0.0,2.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,108.0,20.6,4.0,179.0,0.0,8.0,60.0,0.0,2.026666666666667,2.0,4.0,-0.6666666666666666,-0.4233333333333333,-3.35,,,,,,,,,,,,,,,,7,483,69.0,32,-0.16,,1.0,-1.6927122456139312,3,1,-0.1759699394335383,0.0,0.0,1.3636363636363635,0.0,2.727272727272727,0.0,0.0,1.3636363636363635,4.090909090909091,0.0,3,Destructor / Recuperador,242725.0,72.0,79.0,4800000.0,11000.0,65.0,71.0,69.0,71.0,65.0,79.0,58.0,70.0,70.0,74.0,57.0,74.0,62.0,67.0,65.0,68.0,42.0,78.0,70.0,74.0,85.0,75.0,73.0,67.0,70.0,69.0,71.0,62.0,67.0,57.0,13.0,8.0,10.0,6.0,12.0,0.16
Norway,10.0,Martin Ødegaard,"FW,MF",Arsenal,"Drammen, Norway",1998-12-17,27.4819,1.eng,Norway,65000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,12.0,79.0,3.9333333333333336,4.0,14.0,18.0,4.0,0.0,0.0,0.0,0.0,0.5599999999999999,0.8633333333333333,1.4233333333333331,0.5599999999999999,1.4233333333333331,3.9333333333333336,4.0,32.0,4.0,12.5,3.21,0.4,0.12,1.0,0.0,0.0,0.0,6.0,22.0,0.0,40.0,10.0,10.0,0.0,0.0,0.0,257.0,44.4,12.0,257.0,8.0,0.0,0.0,0.0,2.223333333333333,50.0,6.0,14.666666666666666,2.72,0.91,,,,,,,,,,,,,,,,15,299,19.933333333333334,66,-1.04,19.75,3.0,2.7700046427178084,4,1,-0.1208206992042152,0.5599999999999999,0.8633333333333333,8.135593220338983,1.0169491525423728,2.542372881355932,2.542372881355932,10.169491525423728,1.5254237288135593,5.59322033898305,0.0,0,Carrilero / Extremo de Volumen,222665.0,82.0,88.0,49000000.0,89000.0,77.0,74.0,83.0,84.0,58.0,62.0,84.0,73.0,52.0,85.0,83.0,85.0,80.0,75.0,85.0,74.0,83.0,76.0,46.0,78.0,56.0,77.0,63.0,65.0,76.0,86.0,76.0,65.0,49.0,51.0,14.0,15.0,15.0,8.0,10.0,5.04
Norway,4.0,Leo Østigård,"DF,FW",Genoa,"Molde, Norway",1999-11-28,26.5339,1.it,Norway,13000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,4.0,148.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,2.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,78.0,24.266666666666666,4.0,165.0,0.0,14.0,53.0,2.0,2.1566666666666667,16.0,4.0,4.0,3.103333333333333,0.7999999999999999,,,,,,,,,,,,,,,,10,98,9.8,18,-0.24,,0.0,0.1176672413481838,2,1,0.2683829235152913,0.0,0.0,1.2,0.0,1.2,1.2,0.0,0.0,0.0,0.0,2,Defensor / Mediocampista Posicional,238516.0,70.0,80.0,3300000.0,18000.0,70.0,37.0,48.0,57.0,68.0,77.0,41.0,33.0,69.0,49.0,24.0,61.0,68.0,71.0,70.0,68.0,61.0,52.0,90.0,69.0,79.0,32.0,79.0,65.0,35.0,34.0,58.0,66.0,71.0,68.0,13.0,10.0,13.0,8.0,6.0,0.24
Panama,23.0,Michael Amir Murillo,"DF,MF",Beşiktaş,"Panamá, Panama",1996-02-11,30.3285,1.tr,Panama,7000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,20.0,282.0,7.066666666666666,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2266666666666666,0.2266666666666666,0.0,0.2266666666666666,7.066666666666666,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,69.53333333333335,20.0,267.0,18.0,4.0,96.0,2.0,2.026666666666667,36.0,22.0,4.666666666666667,0.4066666666666667,-0.8966666666666666,,,,,,,,,,,,,,,,11,281,25.545454545454547,41,0.0,,0.0,-0.3176384509482093,2,2,1.7682055980886813,0.0,0.2266666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Defensor / Mediocampista Posicional,237841.0,75.0,78.0,7000000.0,19000.0,83.0,57.0,68.0,71.0,71.0,75.0,71.0,56.0,68.0,70.0,48.0,72.0,81.0,84.0,73.0,73.0,68.0,68.0,84.0,75.0,74.0,51.0,76.0,71.0,67.0,68.0,71.0,70.0,72.0,71.0,5.0,15.0,12.0,11.0,14.0,0.0
Panama,16.0,Andrés Andrade Cedeño,DF,LASK,"Panamá, Panama",1998-10-16,27.6516,1.at,Panama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,18.0,216.0,6.266666666666667,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2566666666666666,0.2566666666666666,0.0,0.2566666666666666,6.266666666666667,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,60.23333333333333,18.0,254.0,16.0,4.0,62.0,0.0,1.7366666666666666,32.0,24.0,2.6666666666666665,-0.0333333333333333,-1.62,,,,,,,,,,,,,,,,1,0,0.0,0,0.0,,0.0,-0.9180079779803292,2,4,0.9375956385735073,0.0,0.2566666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Defensor / Mediocampista Posicional,252873.0,69.0,76.0,2600000.0,10000.0,74.0,51.0,59.0,64.0,68.0,76.0,61.0,48.0,68.0,64.0,36.0,66.0,73.0,75.0,59.0,71.0,58.0,62.0,71.0,80.0,76.0,52.0,70.0,72.0,59.0,56.0,67.0,67.0,67.0,66.0,8.0,5.0,7.0,10.0,8.0,0.0
Panama,11.0,Yoel Bárcenas,"FW,MF",Mazatlán,"Colón, Panama",1993-10-23,32.6324,1.mx,Panama,650000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,16.0,285.0,5.1000000000000005,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.15,0.1166666666666666,0.2666666666666666,0.15,0.2666666666666666,5.1000000000000005,2.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,52.96666666666667,16.0,230.0,4.0,6.0,73.0,0.0,1.8066666666666664,24.0,24.0,0.0,-0.12,-1.856666666666667,,,,,,,,,,,,,,,,2,190,95.0,28,0.10000000000000009,142.5,0.0,-0.905630776715514,4,3,2.103996214939598,0.15,0.1166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Defensor / Mediocampista Posicional,241731.0,70.0,70.0,1700000.0,12000.0,77.0,67.0,64.0,71.0,36.0,61.0,67.0,70.0,40.0,72.0,71.0,68.0,78.0,77.0,83.0,65.0,76.0,66.0,55.0,79.0,62.0,68.0,36.0,32.0,67.0,61.0,60.0,35.0,36.0,38.0,8.0,13.0,12.0,14.0,14.0,1.9
Panama,2.0,César Blackman,"DF,MF",Slovan Bratislava,"Panamá, Panama",1998-04-02,28.1916,1.sk,Panama,2500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,12.0,300.0,4.3,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.1566666666666666,0.0,0.1566666666666666,0.1566666666666666,0.1566666666666666,4.3,2.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,47.1,12.0,254.0,8.0,8.0,58.0,10.0,2.3000000000000003,28.0,22.0,2.0,0.49,-0.6900000000000001,,,,,,,,,,,,,,,,5,419,83.8,57,0.10000000000000009,150.0,2.0,-0.0142105968650307,2,4,0.8603172752099715,0.1566666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Defensor / Mediocampista Posicional,,68.0,75.0,,,75.0,51.0,56.0,65.0,50.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9
Panama,8.0,Adalberto Carrasquilla,MF,UNAM,"Panamá, Panama",1998-11-28,27.5339,1.mx,Panama,4000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,16.0,107.0,5.6000000000000005,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0866666666666666,0.0866666666666666,0.0,0.0866666666666666,5.6000000000000005,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,50.633333333333326,16.0,266.0,12.0,4.0,74.0,0.0,2.15,28.0,10.0,6.0,1.0066666666666666,0.2666666666666666,,,,,,,,,,,,,,,,1,22,22.0,3,0.0,,4.0,0.0514144165089204,3,3,0.706297507486718,0.0,0.0866666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Defensor / Mediocampista Posicional,243544.0,69.0,77.0,3100000.0,4000.0,73.0,61.0,64.0,72.0,57.0,66.0,55.0,61.0,48.0,70.0,47.0,71.0,75.0,72.0,83.0,71.0,82.0,62.0,77.0,77.0,61.0,64.0,62.0,62.0,67.0,68.0,68.0,51.0,63.0,57.0,14.0,7.0,13.0,11.0,8.0,0.0
Panama,3.0,José Córdoba,DF,Norwich City,"Panamá, Panama",2001-03-06,25.2656,2.eng,Panama,5000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,14.0,243.0,3.866666666666666,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.18,0.0,0.18,0.18,0.18,3.866666666666666,2.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,41.333333333333336,14.0,217.0,8.0,2.0,38.0,6.0,2.3766666666666665,22.0,16.0,2.0,0.4433333333333333,-0.5966666666666667,,,,,,,,,,,,,,,,6,173,28.83333333333333,33,0.10000000000000009,121.5,4.0,0.1611310865052136,2,2,-0.2323619838256789,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Defensor / Mediocampista Posicional,,68.0,80.0,,,74.0,48.0,57.0,67.0,53.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9
Panama,15.0,Erick Davis,DF,Plaza Amador,"Colón, Panama",1991-03-31,35.1971,1.pa,Panama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,16.0,122.0,5.533333333333334,4.0,6.0,10.0,2.0,2.0,2.0,2.0,0.0,0.1766666666666666,0.4633333333333333,0.64,0.0866666666666666,0.5499999999999999,5.533333333333334,4.0,0.0,0.0,,,,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,50.43333333333333,16.0,210.0,8.0,10.0,60.0,2.0,1.86,38.0,16.0,7.333333333333333,1.1733333333333331,0.8233333333333333,,,,,,,,,,,,,,,,1,0,0.0,0,0.20000000000000018,30.5,2.0,0.8869081833592416,2,4,3.112066469750813,0.1766666666666666,0.4633333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Atacante Eficiente / Creador,,74.0,74.0,,,70.0,62.0,70.0,73.0,55.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8
Panama,10.0,Ismael Díaz,"FW,MF",León,"Panamá, Panama",1997-05-12,29.0821,1.mx,Panama,1800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,14.0,186.0,4.466666666666666,4.0,0.0,4.0,4.0,0.0,0.0,2.0,0.0,0.2466666666666666,0.0,0.2466666666666666,0.2466666666666666,0.2466666666666666,4.466666666666666,4.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,43.86666666666667,14.0,216.0,4.0,6.0,89.0,8.0,1.8833333333333333,22.0,12.0,3.333333333333333,0.5266666666666667,-0.2866666666666667,,,,,,,,,,,,,,,,4,233,58.25,34,0.20000000000000018,46.5,2.0,-0.2214581450560795,4,3,1.0688539988796637,0.2466666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Defensor / Mediocampista Posicional,,71.0,78.0,,,74.0,58.0,59.0,68.0,52.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8
Panama,4.0,Fidel Escobar,DF,Saprissa,Panama,1995-01-09,31.4189,1.cr,Panama,350000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,18.0,104.0,6.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08,6.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,53.66666666666666,18.0,238.0,14.0,4.0,40.0,0.0,1.86,28.0,22.0,2.0,-0.9933333333333332,-2.803333333333333,,,,,,,,,,,,,,,,7,232,33.142857142857146,51,0.10000000000000009,52.0,0.0,-1.5447393937373863,2,4,1.8198195566878617,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Defensor / Mediocampista Posicional,240196.0,66.0,71.0,1100000.0,3000.0,77.0,41.0,40.0,46.0,64.0,79.0,30.0,25.0,68.0,41.0,45.0,40.0,74.0,79.0,62.0,63.0,68.0,64.0,80.0,83.0,79.0,55.0,75.0,64.0,35.0,33.0,61.0,65.0,63.0,64.0,10.0,14.0,15.0,9.0,11.0,1.9
Panama,17.0,José Fajardo,FW,Univ Católica,"Colón, Panama",1993-08-18,32.8131,1.ec,Panama,550000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,8.0,190.0,4.4,6.0,0.0,6.0,6.0,0.0,0.0,2.0,0.0,0.3766666666666667,0.0,0.3766666666666667,0.3766666666666667,0.3766666666666667,4.4,6.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,43.53333333333333,8.0,171.0,2.0,18.0,111.0,2.0,1.95,26.0,18.0,2.6666666666666665,0.4200000000000001,-0.4766666666666666,,,,,,,,,,,,,,,,1,37,37.0,7,0.3000000000000007,31.666666666666668,2.0,0.0180446895352412,4,4,2.553782865900676,0.3766666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Defensor / Mediocampista Posicional,,76.0,80.0,,,73.0,64.0,59.0,65.0,42.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.699999999999999
